seed,model,mean_top1,std_top1,mean_top5,std_top5,mean_top10,std_top10,mean_mrr,std_mrr,mean_map,std_map
0,IR,0.05384113134018013,0.043371660173784646,0.20425842968480928,0.10896452046101882,0.35577881761959623,0.17692969735424413,0.15184567176869937,0.07375396399187135,0.15184567176869937,0.07375396399187135
0,IR+LR,0.04287717078945467,0.03754597063959025,0.1981220921235425,0.10820713188343563,0.363159784248897,0.18341472759967398,0.14509164754833495,0.0651347296299226,0.14509164754833495,0.0651347296299226
0,IR+RF,0.028457729212407554,0.02791169461051073,0.12134401619966541,0.0942111604441297,0.2619683425873518,0.1370550466059384,0.10826068371534348,0.050627314051149,0.10826068371534348,0.050627314051149
