seed,model,mean_top1,std_top1,mean_top5,std_top5,mean_top10,std_top10,mean_mrr,std_mrr,mean_map,std_map
0,IR,0.04699623990537865,0.040635131274087646,0.20446371739464148,0.11336334950844928,0.35144454506891115,0.19781678439164796,0.1482050009071827,0.07330584985491828,0.1482050009071827,0.07330584985491828
0,IR+LR,0.04679357346945575,0.04085153160628645,0.19739049593252794,0.1117010674435678,0.34297116180615767,0.20127134756288503,0.14593618921935558,0.07256588352541078,0.14593618921935558,0.07256588352541078
0,IR+RF,0.03582911319764597,0.027094656188417776,0.15566753995205676,0.08061049538383011,0.28820121181862696,0.15024872688359034,0.12419166868286473,0.053023522627693345,0.12419166868286473,0.053023522627693345
